country,year,dim1,hale,le,hale_yield
Uruguay,2015,Female,69.64,80.56,0.8644488579940417
Uruguay,2010,Both sexes,67.15,76.36,0.8793871136720797
Uruguay,2010,Male,64.87,72.54,0.8942652329749103
Uruguay,2010,Female,69.33,80.05,0.8660836976889444
Uruguay,2000,Both sexes,65.94,74.82,0.8813151563753008
Uruguay,2000,Male,63.48,70.82,0.8963569613103644
Uruguay,2000,Female,68.39,78.8,0.8678934010152285
Uzbekistan,2019,Both sexes,64.68,73.01,0.8859060402684564
Uzbekistan,2019,Male,63.54,70.76,0.8979649519502543
Uzbekistan,2019,Female,65.8,75.21,0.8748836590878872
Uzbekistan,2015,Both sexes,63.46,71.45,0.8881735479356193
Uzbekistan,2015,Male,62.16,68.98,0.9011307625398666
Uzbekistan,2015,Female,64.77,73.92,0.8762175324675324
Uzbekistan,2010,Both sexes,62.33,70.19,0.8880182362159852
Uzbekistan,2010,Male,60.81,67.51,0.9007554436379795
Uzbekistan,2010,Female,63.89,72.91,0.8762858318474832
Uzbekistan,2000,Both sexes,58.08,65.27,0.8898421939635361
Uzbekistan,2000,Male,56.28,62.4,0.9019230769230769
Uzbekistan,2000,Female,59.94,68.23,0.8784991939029752
Vanuatu,2019,Both sexes,57.83,65.31,0.885469300260297
Vanuatu,2019,Male,56.39,62.66,0.8999361634216406
Vanuatu,2019,Female,59.44,68.32,0.8700234192037472
Vanuatu,2015,Both sexes,57.36,64.64,0.8873762376237624
Vanuatu,2015,Male,55.93,62.02,0.901805869074492
Vanuatu,2015,Female,59.02,67.68,0.8720449172576832
Vanuatu,2010,Both sexes,57.34,64.52,0.8887166769993802
Vanuatu,2010,Male,55.92,61.9,0.9033925686591276
Vanuatu,2010,Female,58.94,67.5,0.8731851851851852
Vanuatu,2000,Both sexes,56.79,63.9,0.8887323943661972
Vanuatu,2000,Male,55.29,61.35,0.9012224938875305
Vanuatu,2000,Female,58.57,66.94,0.874962653122199
Venezuela (Bolivarian Republic of),2019,Both sexes,64.44,73.95,0.8713995943204867
Venezuela (Bolivarian Republic of),2019,Male,61.89,69.91,0.8852810756687169
Venezuela (Bolivarian Republic of),2019,Female,67.1,78.17,0.8583855699117308
Venezuela (Bolivarian Republic of),2015,Both sexes,65.1,74.66,0.8719528529332976
Venezuela (Bolivarian Republic of),2015,Male,62.51,70.59,0.88553619492846
Venezuela (Bolivarian Republic of),2015,Female,67.84,78.97,0.8590604026845639
Venezuela (Bolivarian Republic of),2010,Both sexes,65.28,74.79,0.8728439630966707
Venezuela (Bolivarian Republic of),2010,Male,62.77,70.82,0.886331544761367
Venezuela (Bolivarian Republic of),2010,Female,67.94,78.99,0.8601088745410812
Venezuela (Bolivarian Republic of),2000,Both sexes,64.68,74.09,0.8729923066540695
Venezuela (Bolivarian Republic of),2000,Male,62.5,70.51,0.8863990923273294
Venezuela (Bolivarian Republic of),2000,Female,67.0,77.88,0.8602978941961993
Viet Nam,2019,Both sexes,65.3,73.74,0.8855438025494983
Viet Nam,2019,Male,62.43,69.56,0.8974985623921794
Viet Nam,2019,Female,68.28,78.11,0.8741518371527334
Viet Nam,2015,Both sexes,64.89,73.16,0.8869600874794971
Viet Nam,2015,Male,61.96,68.88,0.8995354239256679
Viet Nam,2015,Female,67.93,77.61,0.8752738049220462
Viet Nam,2010,Both sexes,64.55,72.72,0.8876512651265126
Viet Nam,2010,Male,61.63,68.42,0.9007600116924875
Viet Nam,2010,Female,67.54,77.15,0.8754374594944913
Viet Nam,2000,Both sexes,63.3,71.45,0.8859342197340797
Viet Nam,2000,Male,60.62,67.33,0.9003416010693599
Viet Nam,2000,Female,66.0,75.61,0.8729004099986775
Yemen,2019,Both sexes,57.53,66.63,0.8634248836860274
Yemen,2019,Male,56.91,64.41,0.8835584536562645
Yemen,2019,Female,58.17,68.92,0.844022054556007
Yemen,2015,Both sexes,58.38,67.47,0.8652734548688307
Yemen,2015,Male,57.93,65.41,0.8856443968812109
Yemen,2015,Female,58.84,69.58,0.8456453003736707
Yemen,2010,Both sexes,58.63,67.7,0.86602658788774
Yemen,2010,Male,58.41,65.88,0.8866120218579235
Yemen,2010,Female,58.87,69.58,0.846076458752515
Yemen,2000,Both sexes,54.46,62.69,0.8687190939543787
Yemen,2000,Male,54.1,60.86,0.88892540256326
Yemen,2000,Female,54.9,64.69,0.8486628536095223
Zambia,2019,Both sexes,54.4,62.45,0.8710968775020015
Zambia,2019,Male,52.5,59.54,0.8817601612361438
Zambia,2019,Female,56.31,65.37,0.8614043139054612
Zambia,2015,Both sexes,52.71,60.5,0.8712396694214877
Zambia,2015,Male,51.07,57.93,0.8815812187122389
Zambia,2015,Female,54.32,63.02,0.8619485877499207
Zambia,2010,Both sexes,49.44,56.67,0.8724192694547379
Zambia,2010,Male,47.91,54.27,0.8828081813156439
Zambia,2010,Female,50.96,59.06,0.8628513376227565
Zambia,2000,Both sexes,38.95,44.46,0.8760683760683761
Zambia,2000,Male,38.63,43.69,0.8841840238040742
Zambia,2000,Female,39.3,45.24,0.8687002652519893
Zimbabwe,2019,Both sexes,53.07,60.68,0.8745880026367832
Zimbabwe,2019,Male,51.21,57.51,0.890453834115806
Zimbabwe,2019,Female,54.8,63.61,0.8614997641880208
Zimbabwe,2015,Both sexes,51.17,58.48,0.8750000000000001
Zimbabwe,2015,Male,49.62,55.73,0.8903642562354208
Zimbabwe,2015,Female,52.59,60.96,0.8626968503937008
Zimbabwe,2010,Both sexes,45.22,51.49,0.8782287822878229
Zimbabwe,2010,Male,44.25,49.58,0.8924969745865269
Zimbabwe,2010,Female,46.12,53.21,0.8667543694794211
Zimbabwe,2000,Both sexes,41.03,46.57,0.8810392956839167
Zimbabwe,2000,Male,40.39,45.15,0.8945736434108528
Zimbabwe,2000,Female,41.77,48.12,0.868038237738986
